,age,checking_status=0<=X<200,checking_status=<0,checking_status=>=200,checking_status=no checking,credit_amount,credit_history=all paid,credit_history=critical/other existing credit,credit_history=delayed previously,credit_history=existing paid,credit_history=no credits/all paid,duration,employment=1<=X<4,employment=4<=X<7,employment=<1,employment=>=7,employment=unemployed,existing_credits,foreign_worker=no,foreign_worker=yes,housing=for free,housing=own,housing=rent,installment_commitment,job=high qualif/self emp/mgmt,job=skilled,job=unemp/unskilled non res,job=unskilled resident,num_dependents,other_parties=co applicant,other_parties=guarantor,other_parties=none,other_payment_plans=bank,other_payment_plans=none,other_payment_plans=stores,own_telephone=none,own_telephone=yes,personal_status=female div/dep/mar,personal_status=male div/sep,personal_status=male mar/wid,personal_status=male single,property_magnitude=car,property_magnitude=life insurance,property_magnitude=no known property,property_magnitude=real estate,purpose=business,purpose=domestic appliance,purpose=education,purpose=furniture/equipment,purpose=new car,purpose=other,purpose=radio/tv,purpose=repairs,purpose=retraining,purpose=used car,residence_since,savings_status=100<=X<500,savings_status=500<=X<1000,savings_status=<100,savings_status=>=1000,savings_status=no known savings,class
1119,21.335549,0,1,0,0,658.385057,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,bad
1120,33.604292,0,1,0,0,725.32273,0,0,0,1,0,12,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.169135,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.161207,0,0,1,0,0,bad
1121,29.079738,1,0,0,0,5228.619927,0,1,0,0,0,44.209506,1,0,0,0,0,1.795217,0,1,0,1,0,2.579573,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.509571,0,0,1,0,0,bad
1122,33.13108,0,1,0,0,1837.34996,0,0,0,1,0,30.730433,1,0,0,0,0,1.155295,0,1,0,1,0,3.012215,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.35468,0,0,1,0,0,bad
1123,38.357712,1,0,0,0,1507.418642,0,1,0,0,0,14.988163,0,0,0,1,0,2,0,1,0,1,0,2.447325,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,bad
1124,46.002329,0,1,0,0,4834.41332,0,1,0,0,0,24,0,0,1,0,0,1.188291,0,1,0,1,0,2.384638,0,1,0,0,1.613252,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.563045,0,0,1,0,0,bad
1125,34.718865,0,1,0,0,3362.666336,0,0,0,1,0,17.645018,0,0,0,1,0,1,0,1,0,1,0,3.041563,0,1,0,0,1.855881,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1126,22.148685,0,1,0,0,1667.738986,1,0,0,0,0,23.99129,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,bad
1127,23.681042,0,1,0,0,3102.835668,0,0,0,1,0,22.665393,0,0,1,0,0,1,0,1,0,1,0,2.282979,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.447774,0,0,1,0,0,bad
1128,23.256877,0,1,0,0,610.014708,0,0,0,1,0,10.986594,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
1129,22.185824,0,1,0,0,664.062802,0,0,0,1,0,11.742636,1,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.369882,0,0,1,0,0,bad
1130,27.843759,1,0,0,0,1253.442129,0,0,0,1,0,15.445761,1,0,0,0,0,1,0,1,0,1,0,3.080397,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,bad
1131,25.98599,0,1,0,0,3099.319056,0,0,0,1,0,22.864746,0,0,1,0,0,1,0,1,0,1,0,1.57691,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.890092,0,0,1,0,0,bad
1132,39.168614,0,1,0,0,1215.157487,0,1,0,0,0,8.753158,0,0,0,1,0,1.652101,0,1,0,1,0,4,0,1,0,0,1.057635,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1133,38.673765,0,1,0,0,8303.889739,0,1,0,0,0,27.862957,0,0,0,1,0,2,0,1,0,1,0,2.433875,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.600329,0,0,1,0,0,bad
1134,21.392735,1,0,0,0,2977.94138,0,0,0,1,0,15.40347,1,0,0,0,0,1.53839,0,1,0,1,0,3.520266,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.651007,0,0,1,0,0,bad
1135,28.101363,0,1,0,0,8662.89196,0,0,0,1,0,24.519946,0,0,1,0,0,1.918923,0,1,0,1,0,2.170877,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.282194,0,0,1,0,0,bad
1136,26.909609,0,1,0,0,3114.064081,0,0,0,1,0,19.312983,0,0,1,0,0,1,0,1,0,1,0,3.75222,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.338348,0,0,1,0,0,bad
1137,39.88429,0,1,0,0,1216.140417,0,0,0,1,0,18.740022,0,0,1,0,0,1.024826,0,1,0,1,0,4,0,1,0,0,1.010598,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.82704,0,0,1,0,0,bad
1138,25.33725,0,1,0,0,1199.418959,0,0,0,1,0,6.533069,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1139,21.676988,0,1,0,0,1292.030328,0,0,0,1,0,11.031779,0,0,1,0,0,1,0,1,0,1,0,2.264586,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1140,29.624273,0,1,0,0,6861.901472,0,0,0,1,0,34.837244,1,0,0,0,0,1,0,1,0,1,0,2.028229,0,1,0,0,1.660115,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.195633,0,0,1,0,0,bad
1141,28.286449,0,1,0,0,743.476634,0,0,0,1,0,12,0,0,0,0,1,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.03829,0,0,1,0,0,bad
1142,37.731222,0,1,0,0,7119.927037,0,0,0,1,0,36.283199,1,0,0,0,0,2,0,1,0,1,0,2.723628,0,1,0,0,1.636885,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
1143,24.450781,0,1,0,0,3110.617777,0,0,0,1,0,22.570738,0,0,1,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.881687,0,0,1,0,0,bad
1144,32.183058,0,1,0,0,7125.859687,0,0,0,1,0,45.492959,1,0,0,0,0,2,0,1,0,1,0,2.403844,0,1,0,0,1.454444,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
1145,26.560135,0,1,0,0,2317.17436,0,0,0,1,0,31.623663,0,0,1,0,0,1,0,1,0,1,0,2.584828,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.781008,0,0,1,0,0,bad
1146,29.498255,0,1,0,0,2598.316273,0,0,0,1,0,14.361714,1,0,0,0,0,1.465522,0,1,0,1,0,2.03299,0,1,0,0,1.178258,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.898303,0,0,1,0,0,bad
1147,33,0,1,0,0,2335.319108,0,0,0,1,0,21.325672,0,0,0,0,1,1,0,1,0,1,0,1.805372,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,bad
1148,35.9809,0,1,0,0,7802.626254,0,0,0,1,0,38.599973,0,0,0,1,0,1.670881,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1149,23.818281,0,1,0,0,1537.55805,0,1,0,0,0,16.713879,1,0,0,0,0,1,0,1,0,1,0,3.37309,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.321087,0,0,1,0,0,bad
1150,40.89642,1,0,0,0,6340.834768,0,0,0,1,0,41.605323,0,0,0,1,0,1.406253,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,bad
1151,25.930623,1,0,0,0,2872.271334,0,0,0,1,0,15.361762,0,0,0,1,0,1.133523,0,1,0,1,0,2.785658,0,1,0,0,1.475649,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.786493,0,0,1,0,0,bad
1152,30.405585,0,1,0,0,1336.614656,0,0,0,1,0,18.457755,0,0,1,0,0,1.809181,0,1,0,1,0,4,0,1,0,0,1.242363,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.212783,0,0,1,0,0,bad
1153,24.3387,0,1,0,0,653.362269,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,3.744465,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.615026,0,0,1,0,0,bad
1154,43.997668,0,1,0,0,7100.982733,1,0,0,0,0,48,1,0,0,0,0,2,0,1,0,1,0,2.572016,0,1,0,0,1.989882,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.756201,0,0,1,0,0,bad
1155,24.962063,0,1,0,0,1332.802,0,0,0,1,0,12.974932,1,0,0,0,0,1,0,1,0,1,0,2.552909,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.785024,0,0,1,0,0,bad
1156,35.340825,0,1,0,0,2298.178734,0,1,0,0,0,18.147115,1,0,0,0,0,1.552774,0,1,0,1,0,3.12977,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7049,0,0,1,0,0,bad
1157,34.995453,1,0,0,0,4969.166509,0,1,0,0,0,17.407368,1,0,0,0,0,2,0,1,0,1,0,1.204674,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1158,40.094614,0,1,0,0,3549.048146,0,0,0,1,0,29.545339,0,0,0,1,0,1,0,1,0,1,0,3.542132,0,1,0,0,1.117162,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.214304,0,0,1,0,0,bad
1159,36.615063,1,0,0,0,1927.89323,0,0,0,1,0,13.136259,0,0,1,0,0,1.743436,0,1,0,1,0,3.331265,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,bad
1160,25.349665,0,0,0,1,1544.572585,0,0,0,1,0,18.137152,1,0,0,0,0,1.0285,0,1,0,1,0,3.261508,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.854743,0,0,1,0,0,bad
1161,38.992417,1,0,0,0,12404.22262,0,0,0,1,0,36,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1.680017,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1162,27.587996,0,1,0,0,1384.912492,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.984826,0,0,0,0,1,bad
1163,58.375705,0,1,0,0,6803.916049,0,0,0,1,0,57.560069,1,0,0,0,0,1.614393,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.808839,0,0,1,0,0,bad
1164,27.833313,0,1,0,0,3175.683804,0,0,0,1,0,24,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.502719,0,0,1,0,0,bad
1165,25.755386,1,0,0,0,2770.505444,0,0,0,1,0,17.320632,0,0,0,1,0,1.746066,0,1,0,1,0,2.677386,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.800474,0,0,1,0,0,bad
1166,29.910834,0,1,0,0,1100.152545,0,0,0,1,0,17.741527,1,0,0,0,0,1.427094,0,1,0,1,0,3.32894,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.935378,0,0,1,0,0,bad
1167,33.790329,0,1,0,0,2390.424691,0,0,0,1,0,26.640283,0,0,1,0,0,1.076571,0,1,0,1,0,3.502184,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.103736,0,0,1,0,0,bad
1168,26.819004,0,1,0,0,2077.429887,0,0,0,1,0,18,1,0,0,0,0,1,0,1,0,1,0,1.932462,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.854981,0,0,1,0,0,bad
1169,46.18251,0,1,0,0,1218.764399,0,0,0,1,0,13.36485,0,0,0,1,0,1.696849,0,1,0,1,0,1.457999,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.950093,0,0,1,0,0,bad
1170,59.517326,0,1,0,0,2225.683423,0,1,0,0,0,19.053729,0,0,0,1,0,2,0,1,0,1,0,3.469866,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.57885,0,0,1,0,0,bad
1171,30.44083,1,0,0,0,2693.714126,0,0,0,1,0,33.616251,0,0,0,1,0,1,0,1,0,1,0,3.942774,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,bad
1172,37.724008,0,1,0,0,1345.853596,0,0,0,1,0,24,1,0,0,0,0,1.898063,0,1,0,1,0,4,0,1,0,0,1.384818,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.794658,0,0,0,0,1,bad
1173,32.186647,1,0,0,0,937.673857,0,0,0,1,0,7.154645,0,0,0,1,0,1.68656,0,1,0,1,0,3.621539,0,1,0,0,1.798579,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.610751,0,0,1,0,0,bad
1174,22.262058,0,1,0,0,1468.115861,0,0,0,1,0,11.52676,0,1,0,0,0,1.507841,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.753274,0,0,1,0,0,bad
1175,29.890748,1,0,0,0,4211.891605,0,1,0,0,0,25.155092,1,0,0,0,0,1.642308,0,1,0,1,0,3.110671,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.09537,0,0,1,0,0,bad
1176,21.997046,1,0,0,0,2737.015196,0,0,0,1,0,20.615508,0,0,0,1,0,1.352258,0,1,0,1,0,2.37521,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.904789,0,0,1,0,0,bad
1177,29.032806,0,1,0,0,938.161208,0,0,0,1,0,10.953954,1,0,0,0,0,1.073982,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.622899,0,0,0,0,1,bad
1178,26.716905,0,1,0,0,1835.526787,0,0,0,1,0,23.603877,1,0,0,0,0,1.981678,0,1,0,1,0,3.281423,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.07173,0,0,1,0,0,bad
1179,29.403806,0,1,0,0,3349,0,0,0,1,0,29.268505,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.777924,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.318639,0,0,1,0,0,bad
1180,50.590791,0,1,0,0,2626.531237,0,0,0,1,0,20.554895,1,0,0,0,0,1.351725,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1181,23.579502,0,1,0,0,745.114285,0,0,0,1,0,12,0,0,0,0,1,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.78224,0,0,1,0,0,bad
1182,24.577,1,0,0,0,1239.196115,0,0,0,1,0,9.22738,1,0,0,0,0,1,0,1,0,1,0,2.653534,0,1,0,0,1.158329,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1183,25.269959,0,1,0,0,1805.145974,0,0,0,1,0,15.598422,1,0,0,0,0,1.371829,0,1,0,1,0,3.746354,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,bad
1184,38.640648,0,1,0,0,3444.352283,0,0,0,1,0,32.984429,1,0,0,0,0,1,0,1,0,1,0,2.272529,0,1,0,0,1.930418,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.236089,0,0,1,0,0,bad
1185,33.304159,0,1,0,0,1504.288481,0,1,0,0,0,14.861767,1,0,0,0,0,2,0,1,0,1,0,2.695708,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.336435,0,0,1,0,0,bad
1186,43.438669,0,1,0,0,3914.647644,0,0,0,1,0,48,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1.291724,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.419422,0,0,1,0,0,bad
1187,49.952431,0,1,0,0,2603.825154,0,0,0,1,0,17.674553,1,0,0,0,0,1.82352,0,1,0,0,1,2.060892,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1188,27.97557,0,1,0,0,1433.611099,0,0,0,1,0,9,0,1,0,0,0,1,0,1,0,1,0,2.483982,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.855454,0,0,1,0,0,bad
1189,37.347129,0,0,0,1,1551.62929,0,0,0,1,0,23.699216,1,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.761959,0,0,1,0,0,bad
1190,19.851353,0,1,0,0,1951.121685,0,0,0,1,0,13.508067,0,0,1,0,0,1.966627,0,1,0,1,0,3.432535,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.935013,0,0,1,0,0,bad
1191,32.016718,0,1,0,0,1357.139638,0,0,0,1,0,24,1,0,0,0,0,1,0,1,0,1,0,3.150971,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.952015,0,0,0,0,1,bad
1192,23.217342,0,1,0,0,4351.23513,0,0,1,0,0,39.746377,1,0,0,0,0,2,0,1,0,1,0,1.133174,0,1,0,0,1.297873,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.584314,0,0,1,0,0,bad
1193,25.289324,0,1,0,0,745.066298,0,0,0,1,0,12.287589,0,0,0,0,1,1,0,1,0,1,0,4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.262757,0,0,1,0,0,bad
1194,39.514199,0,0,0,1,4611.798528,0,0,0,1,0,21.686445,0,0,1,0,0,1.117771,0,1,0,1,0,3,0,1,0,0,1.505775,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.706002,0,0,1,0,0,bad
1195,29.034542,0,1,0,0,7949.249092,0,1,0,0,0,41.141563,0,0,0,1,0,1.749347,0,1,0,1,0,4,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
1196,25.178828,0,1,0,0,1361.794036,0,0,0,1,0,20.538407,1,0,0,0,0,1,0,1,0,1,0,2.436151,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.846406,0,0,1,0,0,bad
1197,37.163425,1,0,0,0,948.321019,0,0,0,1,0,17.998652,0,1,0,0,0,1.184125,0,1,0,1,0,4,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,bad
1198,37.619282,0,1,0,0,689.897736,0,0,0,1,0,12,0,0,0,1,0,1.164126,0,1,0,1,0,4,0,1,0,0,1.494449,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.676355,0,0,1,0,0,bad
1199,32.114113,1,0,0,0,1919.726894,0,0,0,1,0,25.559403,0,0,1,0,0,1.679188,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.282948,0,0,1,0,0,bad
1200,41.720246,0,1,0,0,2302.641107,0,0,0,1,0,30.424478,0,0,1,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.510585,0,0,1,0,0,bad
1201,30.069387,0,1,0,0,8076.817069,0,1,0,0,0,36,1,0,0,0,0,2.137143,0,1,0,1,0,2.083171,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.393875,0,0,1,0,0,bad
1202,36.798423,0,1,0,0,914.688906,0,0,0,1,0,21.985407,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.154816,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.933602,0,0,1,0,0,bad
1203,28.868956,0,1,0,0,895.943657,0,0,0,1,0,15.295271,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1.629681,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.21172,0,0,1,0,0,bad
1204,33.716325,0,1,0,0,4843.319657,0,1,0,0,0,34.72753,0,1,0,0,0,1.471804,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.221434,0,0,1,0,0,bad
1205,45.282823,0,1,0,0,2591.465599,0,0,0,1,0,18.072105,0,0,0,1,0,1.444767,0,1,0,1,0,4,0,1,0,0,1.43895,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.584786,0,0,1,0,0,bad
1206,31.146206,1,0,0,0,5709.281865,0,0,0,1,0,43.235397,1,0,0,0,0,1.529126,0,1,0,1,0,1.390029,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.252972,0,0,1,0,0,bad
1207,31.220514,0,1,0,0,1127.216489,0,0,0,1,0,17.782188,0,0,0,1,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.567344,0,0,1,0,0,bad
1208,52.608212,0,1,0,0,6349.358467,0,1,0,0,0,48,0,0,0,1,0,1.814082,0,1,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.372117,0,0,1,0,0,bad
1209,32.570614,1,0,0,0,6659.204795,0,0,0,1,0,37.100866,0,0,0,1,0,1.830108,0,1,0,1,0,2.475888,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.604551,0,0,1,0,0,bad
1210,33.088445,1,0,0,0,2910.758397,0,0,0,1,0,17.721592,1,0,0,0,0,1.218682,0,1,0,1,0,3.840696,0,1,0,0,1.080003,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.711862,0,0,1,0,0,bad
1211,39.162519,0,1,0,0,1201.723776,0,0,0,1,0,6,0,0,0,1,0,1,0,1,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,bad
